City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Cusco,PE,2022-06-21 04:02:37,-13.5183,-71.9781,39.43,75,98,0.0
292,Steinhagen,DE,2022-06-21 04:02:38,52.0,8.4,48.22,96,17,4.27
293,Bambous Virieux,MU,2022-06-21 04:02:39,-20.3428,57.7575,70.05,56,20,8.05
294,Sao Joao Da Barra,BR,2022-06-21 04:02:39,-21.6403,-41.0511,69.35,88,3,6.38
295,Leh,IN,2022-06-21 04:02:40,34.1667,77.5833,53.01,37,86,3.78
296,Pandrup,DK,2022-06-21 04:02:40,57.2215,9.6757,53.94,94,20,12.66
297,Luwingu,ZM,2022-06-21 04:02:41,-10.2621,29.9271,45.63,92,6,3.96
298,Odienne,CI,2022-06-21 04:02:41,9.51,-7.5692,70.81,95,100,2.84
299,Kollam,IN,2022-06-21 04:01:57,8.8833,76.6,80.71,77,97,10.74
300,Saint Anthony,US,2022-06-21 04:02:42,45.0205,-93.218,89.49,55,0,19.57
301,Bako,ET,2022-06-21 04:02:43,5.7833,36.5667,61.25,79,64,3.62
302,Shakawe,BW,2022-06-21 04:02:43,-18.3667,21.85,59.76,46,4,12.33
303,Cap Malheureux,MU,2022-06-21 04:02:44,-19.9842,57.6142,67.46,65,7,3.0
304,Sao Gabriel Da Cachoeira,BR,2022-06-21 04:02:44,-0.1303,-67.0892,70.83,99,100,2.17
305,Szczecinek,PL,2022-06-21 04:02:45,53.7079,16.6994,49.71,97,100,7.76
306,Road Town,VG,2022-06-21 04:02:45,18.4167,-64.6167,80.92,72,0,13.78
307,Yarada,IN,2022-06-21 04:02:46,17.65,83.2667,79.12,94,75,4.61
308,Polican,AL,2022-06-21 04:02:46,40.6122,20.0981,63.63,64,0,4.09
309,Englewood,US,2022-06-21 03:57:52,39.6478,-104.9878,74.84,16,49,1.99
310,Constitucion,CL,2022-06-21 04:02:47,-35.3333,-72.4167,50.16,80,100,6.96
311,Riyadh,SA,2022-06-21 04:01:57,24.6877,46.7219,94.3,7,5,10.33
312,Mahajanga,MG,2022-06-21 04:02:48,-15.7167,46.3167,68.02,73,20,6.91
313,Muros,ES,2022-06-21 04:02:48,42.7762,-9.0603,59.09,90,78,12.19
314,Mikhaylovka,RU,2022-06-21 04:02:49,50.06,43.2379,74.7,65,0,5.28
315,Yellandu,IN,2022-06-21 04:02:49,17.6,80.3333,79.68,77,100,7.31
316,Charlottesville,US,2022-06-21 03:58:52,38.0293,-78.4767,66.02,85,100,1.61
317,Changji,CN,2022-06-21 04:02:50,44.0167,87.3167,88.59,19,0,4.47
318,Mongomo,GQ,2022-06-21 04:02:50,1.6274,11.3135,66.97,98,94,1.72
319,Teeli,RU,2022-06-21 04:02:51,51.0333,90.2333,69.06,45,54,4.92
320,Novotitarovskaya,RU,2022-06-21 04:02:51,45.2356,38.9792,71.71,49,23,8.28
321,Waddan,LY,2022-06-21 04:01:25,29.1614,16.139,74.52,44,0,4.61
322,Vukovar,HR,2022-06-21 04:02:53,45.3433,18.9997,71.08,83,0,6.91
323,Lovozero,RU,2022-06-21 04:02:53,68.005,35.0117,43.16,82,91,3.02
324,Santa Rosa,PH,2022-06-21 03:59:15,14.3122,121.1114,90.1,68,42,9.35
325,Concordia Sagittaria,IT,2022-06-21 04:03:54,45.7594,12.8406,74.25,91,0,4.92
326,San Jose,US,2022-06-21 04:02:31,37.3394,-121.895,77.68,47,20,12.66
327,Senanga,ZM,2022-06-21 04:03:55,-16.1167,23.2667,53.89,58,1,6.64
328,Den Helder,NL,2022-06-21 04:03:55,52.9599,4.7593,51.78,96,49,5.99
329,Nouadhibou,MR,2022-06-21 04:03:56,20.931,-17.0347,66.22,99,79,4.0
330,Mach,PK,2022-06-21 04:03:56,29.8637,67.3298,79.38,31,0,4.36
331,Mende,FR,2022-06-21 04:03:57,44.6667,3.5,52.7,95,92,4.14
332,Stephenville,US,2022-06-21 04:01:24,32.2207,-98.2023,88.81,43,40,10.36
333,Maltahohe,NA,2022-06-21 04:03:57,-24.8333,16.9833,34.2,89,17,5.95
334,Coihaique,CL,2022-06-21 03:59:02,-45.5752,-72.0662,32.61,93,20,3.44
335,Balashov,RU,2022-06-21 04:03:58,51.5502,43.1667,70.56,87,21,4.18
336,Bereda,ES,2022-06-21 04:03:59,43.2686,-7.5406,52.14,100,50,1.59
337,Ercis,TR,2022-06-21 04:02:52,39.0287,43.3586,70.32,27,0,2.19
338,Gap,FR,2022-06-21 04:04:00,44.6667,6.0,51.84,63,59,4.59
339,Port-Cartier,CA,2022-06-21 04:04:00,50.0334,-66.8654,41.76,86,1,5.64
340,Pallasovka,RU,2022-06-21 04:04:01,50.05,46.8833,74.44,68,0,2.42
341,Volokolamsk,RU,2022-06-21 04:04:01,56.0336,35.9694,54.03,84,100,3.44
342,Olafsvik,IS,2022-06-21 04:04:02,64.8945,-23.7142,47.19,76,54,5.55
343,Khromtau,KZ,2022-06-21 04:04:02,50.2503,58.4347,62.06,85,76,14.12
344,Springfield,US,2022-06-21 04:01:30,37.2153,-93.2982,78.66,68,0,9.22
345,Miranda,CO,2022-06-21 04:04:03,3.2499,-76.2281,65.93,95,98,1.3
346,Kilindoni,TZ,2022-06-21 04:04:04,-7.9139,39.6668,76.32,78,13,18.99
347,Segovia,ES,2022-06-21 04:04:04,41.1667,-4.0,52.43,65,95,3.65
348,Kayerkan,RU,2022-06-21 04:04:05,69.3497,87.7602,77.52,38,100,14.47
349,Kasane,BW,2022-06-21 04:04:05,-17.8167,25.15,55.26,42,0,9.78
350,Mehamn,NO,2022-06-21 04:04:06,71.0357,27.8492,53.55,62,0,13.8
351,Paamiut,GL,2022-06-21 04:04:06,61.994,-49.6678,37.36,91,100,13.69
352,Pavlodar,KZ,2022-06-21 04:04:07,52.3,76.95,76.8,53,40,8.95
353,Santa Vitoria Do Palmar,BR,2022-06-21 04:04:07,-33.5189,-53.3681,48.2,83,100,6.08
354,Voitsberg,AT,2022-06-21 04:04:08,47.0333,15.15,64.51,64,3,4.27
355,Bonthe,SL,2022-06-21 04:04:08,7.5264,-12.505,77.34,86,100,5.48
356,Lundazi,ZM,2022-06-21 04:04:09,-12.2929,33.1782,52.63,90,4,8.28
357,Poopo,BO,2022-06-21 04:04:09,-18.3667,-66.9667,35.76,39,77,1.19
358,Acarau,BR,2022-06-21 04:01:21,-2.8856,-40.12,76.05,80,60,11.86
359,Beyneu,KZ,2022-06-21 04:04:10,45.3167,55.2,82.35,35,0,11.79
360,Samfya,ZM,2022-06-21 04:04:11,-11.3649,29.5565,50.95,76,5,7.52
361,Taperoa,BR,2022-06-21 04:04:11,-7.2075,-36.8267,67.06,93,72,11.16
362,Tsaratanana,MG,2022-06-21 04:04:12,-16.7833,47.65,63.34,77,1,9.13
363,Port Antonio,JM,2022-06-21 04:04:12,18.18,-76.4612,80.01,82,100,1.21
364,Sao Tome,ST,2022-06-21 04:04:13,0.3365,6.7273,74.53,81,98,11.27
365,Marawi,PH,2022-06-21 04:04:13,7.9986,124.2928,73.83,90,100,2.28
366,Lerwick,GB,2022-06-21 04:04:14,60.1545,-1.1494,50.0,96,100,12.26
367,Turukhansk,RU,2022-06-21 04:04:14,65.8167,87.9833,80.31,42,45,12.86
368,Estelle,US,2022-06-21 04:04:15,29.8458,-90.1067,87.8,72,75,6.91
369,Zaranj,AF,2022-06-21 04:04:15,30.9667,61.8833,83.91,16,0,29.89
370,Aktau,KZ,2022-06-21 04:04:16,43.65,51.2,75.78,38,5,9.51
371,Bage,BR,2022-06-21 04:04:16,-31.3314,-54.1069,53.38,82,0,14.97
372,Ancud,CL,2022-06-21 04:05:17,-41.8697,-73.8203,39.22,86,70,7.92
373,Titisee-Neustadt,DE,2022-06-21 04:05:17,47.9,8.1667,56.16,95,97,3.18
374,Dogondoutchi,NE,2022-06-21 04:05:18,13.6393,4.0287,83.23,56,61,13.65
375,Astana,KZ,2022-06-21 04:05:19,51.1801,71.446,76.95,47,0,8.95
376,Henties Bay,NA,2022-06-21 04:05:19,-22.116,14.2845,53.01,84,0,5.46
377,Aspindza,GE,2022-06-21 04:05:20,41.5739,43.2483,66.16,77,0,3.8
378,Monte Aprazivel,BR,2022-06-21 04:05:20,-20.7725,-49.7142,66.74,65,0,4.03
379,Belyy Yar,RU,2022-06-21 04:05:21,53.6039,91.3903,69.85,68,0,4.47
380,Pisco,PE,2022-06-21 04:05:21,-13.7,-76.2167,58.01,88,11,4.61
381,Santa Ana,US,2022-06-21 04:03:27,33.7456,-117.8678,85.71,61,0,6.91
382,Taoudenni,ML,2022-06-21 04:05:22,22.6783,-3.9836,89.98,36,70,6.96
383,Zinder,NE,2022-06-21 04:05:22,13.8072,8.9881,85.1,24,1,11.21
384,Roseto Degli Abruzzi,IT,2022-06-21 04:05:23,42.6664,14.0227,71.85,52,1,4.5
385,Sayyan,YE,2022-06-21 04:05:23,15.1718,44.3244,69.76,31,92,4.25
386,Meulaboh,ID,2022-06-21 04:05:24,4.1363,96.1285,75.56,89,100,4.76
387,Pangody,RU,2022-06-21 04:05:24,65.85,74.4859,80.26,31,19,19.26
388,Port-Gentil,GA,2022-06-21 04:04:33,-0.7193,8.7815,73.02,83,59,15.55
389,Saint-Joseph,RE,2022-06-21 04:03:21,-21.3667,55.6167,62.98,69,22,8.32
390,Yurga,RU,2022-06-21 04:05:26,55.7231,84.8861,67.33,72,15,6.49
391,Caala,AO,2022-06-21 04:05:26,-12.8525,15.5606,48.49,52,0,2.1
392,Qaqortoq,GL,2022-06-21 04:05:27,60.7167,-46.0333,37.35,96,100,4.65
393,La Palma,US,2022-06-21 04:05:27,33.8464,-118.0467,86.81,67,0,6.91
394,Urumqi,CN,2022-06-21 04:05:27,43.801,87.6005,85.15,19,0,4.47
395,Saint-Michel-Des-Saints,CA,2022-06-21 04:05:28,46.6834,-73.9159,56.93,81,87,2.39
396,Sembe,CG,2022-06-21 04:05:28,1.6481,14.5806,68.74,98,100,2.04
397,Hualmay,PE,2022-06-21 04:05:29,-11.0964,-77.6139,61.39,82,48,11.95
398,Honnali,IN,2022-06-21 04:05:29,14.25,75.6667,75.92,79,100,10.69
399,Cheremnoye,RU,2022-06-21 04:05:30,53.1697,83.2133,72.19,63,12,6.44
400,Kitui,KE,2022-06-21 04:05:30,-1.367,38.0106,60.67,87,95,4.63
401,Barvinkove,UA,2022-06-21 04:05:31,48.9097,37.0205,69.78,65,0,7.94
402,Strzelce Opolskie,PL,2022-06-21 04:05:32,50.5107,18.3006,53.76,86,8,13.0
403,Keetmanshoop,NA,2022-06-21 04:05:32,-26.5833,18.1333,42.13,77,4,4.88
404,Saqqez,IR,2022-06-21 04:05:32,36.2499,46.2735,80.22,16,0,2.08
405,Suruc,TR,2022-06-21 04:05:33,36.9761,38.425,73.31,58,0,15.3
406,Shelburne,CA,2022-06-21 04:01:22,44.0787,-80.2041,63.59,74,62,7.87
407,Maniitsoq,GL,2022-06-21 04:05:34,65.4167,-52.9,35.56,89,100,4.74
408,Santo Tomas,PH,2022-06-21 04:05:34,14.1079,121.1414,88.56,52,61,6.89
409,Kapuskasing,CA,2022-06-21 04:05:35,49.4169,-82.4331,62.69,77,75,14.97
410,Porto Murtinho,BR,2022-06-21 04:05:35,-21.6989,-57.8825,72.54,66,0,7.56
411,Manzil Salim,TN,2022-06-21 04:05:36,35.8567,8.4765,73.42,48,0,4.7
412,Villa Rica,US,2022-06-21 04:02:25,33.7321,-84.9191,79.39,96,91,1.66
413,Sambava,MG,2022-06-21 04:05:42,-14.2667,50.1667,67.19,80,2,10.2
414,Tutoia,BR,2022-06-21 04:05:42,-2.7619,-42.2744,74.95,87,25,5.75
415,Kamenka,RU,2022-06-21 04:05:43,51.3223,42.7678,70.2,84,3,5.3
416,Stornoway,GB,2022-06-21 04:05:43,58.2093,-6.3865,53.56,95,100,2.3
417,Mpanda,TZ,2022-06-21 04:05:44,-6.3655,31.0409,56.48,74,8,0.78
418,Lalas,GR,2022-06-21 04:05:44,37.7167,21.7167,64.81,89,0,3.33
419,Ocean City,US,2022-06-21 04:05:33,39.2776,-74.5746,66.29,81,100,4.0
420,Plettenberg Bay,ZA,2022-06-21 04:05:45,-34.0527,23.3716,57.76,70,67,3.94
421,Kattivakkam,IN,2022-06-21 04:06:46,13.2167,80.3167,82.49,55,100,8.37
422,Summerside,CA,2022-06-21 04:06:46,46.3959,-63.7876,53.11,90,100,12.75
423,Sao Miguel Do Araguaia,BR,2022-06-21 04:06:47,-13.275,-50.1628,70.12,44,3,4.23
424,Brae,GB,2022-06-21 04:06:47,60.3964,-1.353,51.12,97,100,11.3
425,Tazovskiy,RU,2022-06-21 04:06:48,67.4667,78.7,72.91,43,96,9.46
426,Rio Gallegos,AR,2022-06-21 04:02:43,-51.6226,-69.2181,30.04,80,25,11.21
427,Scarborough,GB,2022-06-21 04:04:36,54.2797,-0.4044,52.16,86,10,1.01
428,Raudeberg,NO,2022-06-21 04:06:49,61.9875,5.1352,51.87,92,100,19.17
429,Shache,CN,2022-06-21 04:06:49,38.4167,77.2406,76.19,30,100,8.19
430,Khor,RU,2022-06-21 04:06:50,47.8861,134.9464,62.15,96,100,11.16
431,Salvador,SV,2022-06-21 04:04:09,13.8333,-88.9167,68.05,98,100,1.32
432,Prado,BR,2022-06-21 04:06:51,-17.3411,-39.2208,68.61,91,3,5.03
433,Mpophomeni,ZA,2022-06-21 04:06:51,-29.5682,30.1862,45.28,96,27,2.82
434,Axim,GH,2022-06-21 04:06:52,4.8699,-2.2405,75.18,91,74,5.68
435,Jaguarari,BR,2022-06-21 04:06:52,-10.2639,-40.1958,65.1,97,100,9.46
436,Kargasok,RU,2022-06-21 04:06:53,59.0556,80.8572,74.89,54,5,8.46
437,Porto Seguro,BR,2022-06-21 04:05:28,-16.4497,-39.0647,68.52,100,20,4.61
438,Goderich,CA,2022-06-21 04:02:20,43.7501,-81.7165,65.91,91,50,12.84
439,Parfino,RU,2022-06-21 04:06:54,57.9731,31.6481,55.74,79,57,2.19
440,Constantine,DZ,2022-06-21 04:06:54,36.365,6.6147,72.81,33,0,3.44
441,Nioro,GM,2022-06-21 04:06:55,13.35,-15.75,78.39,83,100,2.84
442,Campbeltown,GB,2022-06-21 04:06:55,55.4258,-5.6076,53.65,97,100,5.12
443,Tiznit,MA,2022-06-21 04:06:56,29.5833,-9.5,69.22,66,0,1.86
444,Colares,PT,2022-06-21 04:06:56,38.7992,-9.4469,61.32,75,15,15.99
445,Barraute,CA,2022-06-21 04:06:57,48.4335,-77.6328,59.27,78,88,7.52
446,San Cristobal,VE,2022-06-21 04:06:57,7.7669,-72.225,63.03,92,98,1.88
447,La Asuncion,VE,2022-06-21 04:06:58,11.0333,-63.8628,76.15,86,96,16.02
448,Mandi Bahauddin,PK,2022-06-21 04:06:58,32.5834,73.4843,83.28,49,100,12.88
449,Djambala,CG,2022-06-21 04:06:59,-2.5447,14.7533,66.79,82,85,4.32
450,Chaman,PK,2022-06-21 04:06:59,30.9236,66.4512,75.36,22,0,14.58
451,Lasa,IT,2022-06-21 04:07:00,46.6166,10.7002,60.37,82,19,3.29
452,Rewari,IN,2022-06-21 04:07:01,28.1833,76.6167,91.85,39,18,6.38
453,Mehran,IR,2022-06-21 04:07:01,33.1222,46.1646,101.28,11,0,13.13
454,Pedernales,DO,2022-06-21 04:07:02,18.0384,-71.744,80.83,73,81,7.02
455,Polessk,RU,2022-06-21 04:07:02,54.862,21.1028,52.97,91,100,10.78
456,Peniche,PT,2022-06-21 04:07:03,39.3558,-9.3811,58.44,90,57,6.98
457,Mariinsk,RU,2022-06-21 04:07:03,56.2139,87.7472,67.19,75,64,3.56
458,Matagami,CA,2022-06-21 04:07:04,49.7502,-77.6328,59.0,90,100,10.85
459,Mahenge,TZ,2022-06-21 04:07:04,-8.6833,36.7167,53.29,72,35,1.59
460,Sinnamary,GF,2022-06-21 04:07:05,5.3833,-52.95,76.91,87,10,5.68
461,Madras,IN,2022-06-21 04:07:05,13.0878,80.2785,82.38,94,75,6.91
462,Bay City,US,2022-06-21 04:07:06,43.5945,-83.8889,71.82,75,0,6.91
463,Montepuez,MZ,2022-06-21 04:07:06,-13.1256,38.9997,62.22,88,75,10.49
464,Kansanshi,ZM,2022-06-21 04:07:06,-12.0951,26.4273,45.77,71,67,4.5
465,Intipuca,SV,2022-06-21 04:07:07,13.1969,-88.0544,78.75,96,100,5.39
466,Pravokumskoye,RU,2022-06-21 04:07:08,44.7694,44.6472,76.95,40,4,6.82
467,Conakry,GN,2022-06-21 04:07:08,9.538,-13.6773,78.37,84,94,14.03
468,Gornoye Loo,RU,2022-06-21 04:07:09,43.7129,39.6049,73.18,70,79,0.45
469,Wajir,KE,2022-06-21 04:08:09,1.7471,40.0573,72.18,82,58,9.8
470,Reconquista,AR,2022-06-21 04:04:23,-29.15,-59.65,58.08,83,81,4.76
471,Mangochi,MW,2022-06-21 04:08:14,-14.4782,35.2645,61.36,84,57,7.58
472,Elizabeth City,US,2022-06-21 04:08:14,36.2946,-76.2511,69.82,73,0,3.44
473,Odweyne,SO,2022-06-21 04:08:15,9.4092,45.064,70.61,63,66,22.91
474,Boa Vista,BR,2022-06-21 04:08:15,2.8197,-60.6733,76.98,83,40,2.3
475,Coroico,BO,2022-06-21 04:08:16,-16.1889,-67.7271,58.71,97,89,0.81
476,Vesyegonsk,RU,2022-06-21 04:08:20,58.664,37.2604,53.31,83,99,3.15
477,Pemba,MZ,2022-06-21 04:08:21,-12.974,40.5178,70.75,79,10,15.17
478,Vangaindrano,MG,2022-06-21 04:08:21,-23.35,47.6,65.82,85,90,3.69
479,Bijar,IR,2022-06-21 04:08:22,35.8668,47.6051,72.7,33,0,4.68
480,Abu Kamal,SY,2022-06-21 04:08:22,34.4506,40.9171,81.86,38,0,15.7
481,Sistranda,NO,2022-06-21 04:08:23,63.7256,8.834,51.76,89,100,28.48
482,Horta,PT,2022-06-21 04:08:23,38.5333,-28.6333,64.09,89,94,20.83
483,Gori,GE,2022-06-21 04:08:24,41.9842,44.1158,73.33,54,2,10.96
484,Takoradi,GH,2022-06-21 04:08:24,4.8845,-1.7554,75.22,91,21,6.33
485,Kidal,ML,2022-06-21 04:08:25,18.4411,1.4078,89.56,26,37,5.91
486,Bosaso,SO,2022-06-21 04:08:25,11.2842,49.1816,91.27,37,62,23.29
487,Kantunilkin,MX,2022-06-21 04:08:26,21.0917,-87.45,72.21,97,99,2.82
488,Aksu,CN,2022-06-21 04:08:26,41.1231,80.2644,79.66,25,62,1.79
489,Cururupu,BR,2022-06-21 04:07:08,-1.8283,-44.8683,72.57,96,6,2.53
490,Sabya,SA,2022-06-21 04:08:27,17.1495,42.6254,88.29,61,68,0.85
491,Ouadda,CF,2022-06-21 04:08:27,8.0777,22.4007,64.17,98,65,3.65
492,Covington,US,2022-06-21 04:04:16,39.0837,-84.5086,71.11,76,20,3.44
493,Ipixuna,BR,2022-06-21 04:08:28,-1.7625,-48.8043,72.14,98,29,2.33
494,Sarkand,KZ,2022-06-21 04:08:29,45.41,79.9186,81.61,33,3,7.23
495,Matara,LK,2022-06-21 04:08:29,5.9485,80.5353,81.46,81,79,13.09
496,Bakchar,RU,2022-06-21 04:08:30,57.0186,82.0711,73.04,54,2,5.48
497,Qandala,SO,2022-06-21 04:08:30,11.472,49.8728,91.08,45,44,7.23
498,Dhidhdhoo,MV,2022-06-21 04:08:31,6.8833,73.1,82.72,75,100,15.23
499,Wamba,NG,2022-06-21 04:08:31,8.9333,8.6,69.48,93,21,2.04
500,Virginia Beach,US,2022-06-21 04:04:57,36.8529,-75.978,70.02,72,40,5.75
501,Tucuman,AR,2022-06-21 04:08:32,-26.8241,-65.2226,48.2,81,0,9.22
502,Santa Isabel,BR,2022-06-21 04:08:32,-23.3156,-46.2214,58.3,97,3,2.28
503,Berezniki,RU,2022-06-21 04:08:33,59.4152,56.8124,54.18,96,100,5.59
504,Silifke,TR,2022-06-21 04:08:33,36.3778,33.9344,74.68,78,27,1.63
505,Uvinza,TZ,2022-06-21 04:08:34,-5.1036,30.3911,65.34,64,70,2.77
506,Kang,BW,2022-06-21 04:08:34,-23.6752,22.7876,55.17,58,12,21.0
507,Conde,BR,2022-06-21 04:08:35,-7.2597,-34.9075,72.86,94,40,3.44
508,Presidencia Roque Saenz Pena,AR,2022-06-21 04:08:35,-26.7852,-60.4388,63.3,75,100,2.86
509,Narsaq,GL,2022-06-21 04:08:36,60.9167,-46.05,43.02,96,100,3.09
510,Hare Bay,CA,2022-06-21 04:08:36,48.8499,-54.0148,61.2,99,100,3.65
511,Molochnoye,RU,2022-06-21 04:08:37,59.2917,39.6787,53.89,87,99,7.83
512,Dharchula,IN,2022-06-21 04:08:37,29.85,80.5333,82.04,42,5,5.75
513,Demba,CD,2022-06-21 04:08:38,-5.51,22.2667,64.72,87,5,1.57
514,Kostomuksha,RU,2022-06-21 04:08:38,64.571,30.5767,46.9,83,100,3.4
515,Emba,KZ,2022-06-21 04:08:39,48.8264,58.1442,77.77,48,84,16.02
516,Berlevag,NO,2022-06-21 04:09:39,70.8578,29.0864,53.6,66,100,21.85
517,Bumba,CD,2022-06-21 04:09:40,2.1833,22.4667,69.4,98,100,0.45
518,Filingue,NE,2022-06-21 04:09:40,14.3521,3.3168,84.7,51,64,13.62
519,Abha,SA,2022-06-21 04:05:13,18.2164,42.5053,70.05,35,0,0.0
520,Narasapur,IN,2022-06-21 04:09:41,16.45,81.6667,84.61,70,100,8.95
521,Panguipulli,CL,2022-06-21 04:09:41,-39.6333,-72.3333,44.37,97,100,2.42
522,Gilgit,PK,2022-06-21 04:09:42,35.9221,74.3087,65.26,68,99,1.61
523,Sobradinho,BR,2022-06-21 04:09:42,-12.8333,-39.1,67.26,95,82,3.87
524,Romilly-Sur-Seine,FR,2022-06-21 04:09:43,48.5108,3.7263,58.19,61,99,6.02
525,Pimentel,PE,2022-06-21 04:09:43,-6.8367,-79.9342,62.06,88,53,13.51
526,Cantaura,VE,2022-06-21 04:09:44,9.3057,-64.3584,72.73,87,93,10.22
527,Mikkeli,FI,2022-06-21 04:09:45,61.6886,27.2723,53.71,94,75,4.61
528,Casablanca,MA,2022-06-21 04:09:00,33.5928,-7.6192,68.22,71,5,10.33
529,Oistins,BB,2022-06-21 04:09:45,13.0667,-59.5333,78.89,89,40,14.97
530,Maues,BR,2022-06-21 04:09:46,-3.3836,-57.7186,74.14,91,54,1.12
531,Loiza,PR,2022-06-21 04:09:46,18.4313,-65.8802,79.07,91,40,4.61
532,Trelleborg,SE,2022-06-21 04:09:47,55.3751,13.1569,56.98,84,35,17.27
533,Havelock,US,2022-06-21 04:08:21,34.8791,-76.9013,75.92,79,100,3.76
534,Pritzwalk,DE,2022-06-21 04:09:48,53.1494,12.1741,51.58,94,2,9.71
535,Vernashen,AM,2022-06-21 04:09:48,39.7924,45.3639,70.2,52,2,1.74
536,Bubaque,GW,2022-06-21 04:09:49,11.2833,-15.8333,79.75,78,99,5.77
537,Los Pozos,VE,2022-06-21 04:09:49,8.4518,-62.7268,76.05,95,100,5.19
538,Santhia,IT,2022-06-21 04:09:50,45.3663,8.1726,74.66,89,30,1.74
539,Altay,CN,2022-06-21 04:09:50,47.8667,88.1167,78.04,32,2,7.65
540,Nevsehir,TR,2022-06-21 04:09:51,38.9167,34.6667,63.61,59,40,4.61
541,Gari,RU,2022-06-21 04:09:51,59.4307,62.3497,56.84,95,100,7.56
542,Okahandja,NA,2022-06-21 04:09:52,-21.9833,16.9167,32.61,87,0,0.76
543,Amapa,BR,2022-06-21 04:09:52,1.0,-52.0,69.46,99,11,0.45
544,Atar,MR,2022-06-21 04:09:53,20.5169,-13.0499,77.61,73,78,3.44
545,Nurota,UZ,2022-06-21 04:09:53,40.5614,65.6886,76.86,31,7,9.13
546,Setermoen,NO,2022-06-21 04:09:54,68.861,18.3486,54.43,93,100,5.88
547,Nkhata Bay,MW,2022-06-21 04:09:54,-11.6066,34.2907,63.45,79,1,7.11
548,Cassilandia,BR,2022-06-21 04:04:57,-19.1133,-51.7342,67.73,64,5,3.65
549,Baracoa,CU,2022-06-21 04:08:58,20.3467,-74.4958,79.95,87,100,9.66
550,Marchena,ES,2022-06-21 04:09:56,37.329,-5.4168,62.01,73,25,2.39
551,Andros Town,BS,2022-06-21 04:09:56,24.7,-77.7667,82.36,70,46,9.69
552,Yuzhnyy,RU,2022-06-21 04:09:57,53.2542,83.6936,72.54,56,0,4.47
553,Vestmannaeyjar,IS,2022-06-21 04:09:57,63.4427,-20.2734,48.31,88,100,21.14
554,Inhambane,MZ,2022-06-21 04:09:58,-23.865,35.3833,62.58,88,40,3.44
555,Barra Do Garcas,BR,2022-06-21 04:09:58,-15.89,-52.2567,68.41,45,1,1.95
556,Njombe,TZ,2022-06-21 04:09:59,-9.3333,34.7667,42.1,96,3,5.39
557,Ilo,PE,2022-06-21 04:09:59,-17.6394,-71.3375,60.15,78,66,6.29
558,Ferme-Neuve,CA,2022-06-21 04:10:00,46.7001,-75.4493,55.18,68,35,3.04
559,Taltal,CL,2022-06-21 04:10:01,-25.4,-70.4833,53.46,81,39,3.62
560,Mitsamiouli,KM,2022-06-21 04:10:02,-11.3847,43.2844,77.25,70,7,13.53
561,Moissac,FR,2022-06-21 04:11:03,44.1024,1.0945,67.87,96,100,6.31
562,Boleslawiec,PL,2022-06-21 04:11:04,51.2642,15.5697,53.02,91,2,13.13
563,Nouakchott,MR,2022-06-21 04:07:11,18.0858,-15.9785,78.73,91,68,7.7
564,Rubtsovsk,RU,2022-06-21 04:11:04,51.5,81.25,79.29,43,68,6.87
565,Nouna,BF,2022-06-21 04:11:05,12.7333,-3.8667,82.47,61,87,3.74
566,Asenovgrad,BG,2022-06-21 04:11:05,42.0167,24.8667,56.68,94,0,3.44
567,Saint-Pierre,RE,2022-06-21 04:11:06,-21.3393,55.4781,71.91,68,75,6.91
568,Cozumel,MX,2022-06-21 04:11:06,20.5083,-86.9458,78.94,89,89,5.99
569,Corrales,US,2022-06-21 04:11:07,35.2378,-106.6067,75.72,49,0,6.91
570,Schneverdingen,DE,2022-06-21 04:11:07,53.1167,9.8,48.88,98,20,5.5
571,Salta,AR,2022-06-21 04:07:17,-24.7859,-65.4117,50.0,50,0,2.64
572,Araouane,ML,2022-06-21 04:11:08,18.9048,-3.5265,88.72,34,87,10.74
573,Malanje,AO,2022-06-21 04:11:09,-9.5402,16.341,57.0,77,63,3.49
